Wikipedia movie ID,Freebase movie ID,IMDB character ID,IMDB actor ID,IMDB movie ID,Character name,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,actor_date_of_birth,movie_release_date,ethn_name,race,character_description_imdb,actor_description_imdb
4459059,/m/0c3lr0,,,tt0120373,,M,1.91,/m/07hwkr,Jeff Daniels,/m/0k7blr,,/m/0372kf,1955-02-19,1997-05-30,White,European,,
31341245,/m/0dlq5hn,,,,,M,1.778,/m/013xrm,Til Schweiger,/m/0gkmmv1,,/m/07m9cm,1963-12-19,2008-12-18,German,European,,
31341245,/m/0dlq5hn,,,,,F,1.69,,Julia Dietze,/m/0gkmmv6,,/m/0by0fmk,1981-01-09,2008-12-18,,,,
31341245,/m/0dlq5hn,,,,,M,,,Rick Kavanian,/m/0gkmmvc,,/m/0b6dx1k,1971-01-26,2008-12-18,,,,
31341245,/m/0dlq5hn,,,,,M,,,Thomas Gottschalk,/m/0gkmmx7,,/m/01h_3z,1950-05-18,2008-12-18,,,,
31341245,/m/0dlq5hn,,,,,M,1.8,/m/013xrm,Udo Kier,/m/0gkmmxd,,/m/07mz77,1944-10-14,2008-12-18,German,European,,
4069274,/m/0bghc4,,,tt0396271,,M,,,Michael Mailer,/m/0gcp7pk,,/m/02z72zr,1964-01-01,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,Vera Barrie,F,1.7,/m/092h2qt,Neve Campbell,/m/0k800z,/m/0gj590n,/m/0l8v5,1973-10-03,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,,M,1.88,,Fred Weller,/m/0k8013,,/m/0fmg2c,1966-01-01,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,,M,,,Alex Feldman,/m/0k8018,,/m/0k800p,1979-10-19,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,,M,1.78,/m/0x67,Damon Dash,/m/0cg4d5w,,/m/04d9yz,1971-05-03,2004-09-10,African American,African,,
4069274,/m/0bghc4,,,tt0396271,,M,1.8,/m/0xnvg,Dominic Chianese,/m/0cg6rsn,,/m/02lfns,1931-02-24,2004-09-10,Italian,European,,
4069274,/m/0bghc4,,,tt0396271,,M,,,Barry Primus,/m/0cfzy3g,,/m/063kr3,1938-02-16,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,,F,1.778,/m/041rx,Lori Singer,/m/0cf_n7p,,/m/05mx9p,1957-11-06,2004-09-10,Jewish,Middle Eastern,,
4069274,/m/0bghc4,,,tt0396271,,M,,,James Toback,/m/0cg5wmr,,/m/07f827,1944-11-23,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,,F,1.75,,Joelle Carter,/m/0crwl95,,/m/0f9h1l,1972-10-10,2004-09-10,,,,
4069274,/m/0bghc4,,,tt0396271,,M,1.78,/m/0x67,Mike Tyson,/m/0cw03k4,,/m/09qvs,1966-06-30,2004-09-10,African American,African,,
4069274,/m/0bghc4,,,tt0396271,Alexandra Barrie,F,1.7,/m/07bch9,Karen Allen,/m/0cw0m_m,/m/0h5hrbm,/m/02jq_k,1951-10-05,2004-09-10,Scottish,European,,
22271345,/m/05q8lt3,,,,Laura,F,,,Martina Stella,/m/05tfx9h,/m/0k9ym5t,/m/02q68zy,1984-11-28,2002-01-25,,,,
22271345,/m/05q8lt3,,,,Cè,M,,,Cesare Cremonini,/m/0k9ym3p,/m/0k9ym3s,/m/01njcg7,1980-03-27,2002-01-25,,,,
22271345,/m/05q8lt3,,,,Vicinona,F,,,Chiara Sani,/m/0k9ym4k,/m/0k9ym4n,/m/0k9ym4w,1963-04-26,2002-01-25,,,,
22271345,/m/05q8lt3,,,,,F,,,Elisabetta Rocchetti,/m/0kb0904,,/m/0gbz99h,1970-05-21,2002-01-25,,,,
22271345,/m/05q8lt3,,,,,M,,,Carlo Simoni,/m/0kb090y,,/m/0kb0910,1943-10-24,2002-01-25,,,,
22271345,/m/05q8lt3,,,,,M,,,Massimo Vanni,/m/0kb090b,,/m/0jt23l,1946-07-08,2002-01-25,,,,
11013589,/m/02qy2q7,,,tt0082708,,F,1.7,,Elke Sommer,/m/02tb1cr,,/m/030bvb,1940-11-05,1981-01-01,,,,
11013589,/m/02qy2q7,,,tt0082708,,M,,,Otto Sander,/m/02tbbbf,,/m/07np3f,1941-06-30,1981-01-01,,,,
26205476,/m/0b777gn,,,tt0035361,Eileen O'Brien,F,1.63,,Betty Grable,/m/0g41246,/m/0h2_vhs,/m/01ty7ll,1916-12-18,1942-03-13,,,,
26205476,/m/0b777gn,,,tt0035361,,M,1.88,,Victor Mature,/m/0g41241,,/m/029135,1913-01-29,1942-03-13,,,,
5685826,/m/0d_2j2,,,tt0443436,,M,,,Josh Randall,/m/0k4cgt,,/m/080j91,1972-01-27,2005-06-14,,,,
5685826,/m/0d_2j2,,,tt0443436,,F,1.67,,Lara Phillips,/m/0k4cgn,,/m/0d_vg5,1972-08-11,2005-06-14,,,,
5685826,/m/0d_2j2,,,tt0443436,,F,1.67,,Claire Rankin,/m/0k4ch3,,/m/0b3xxx,1971-01-23,2005-06-14,,,,
5685826,/m/0d_2j2,,,tt0443436,,M,,,Pat Healy,/m/0cg3zb6,,/m/05yv8v5,1971-09-14,2005-06-14,,,,
5685826,/m/0d_2j2,,,tt0443436,,F,1.66,,Rachel Luttrell,/m/0crvz0n,,/m/03ylct,1971-01-19,2005-06-14,,,,
5685826,/m/0d_2j2,,,tt0443436,,M,,,Peter Quartaroli,/m/0gcxwj0,,/m/0gcxwj4,1964-11-09,2005-06-14,,,,
5008724,/m/0czmpz,,,,Kaushalya,F,1.6,/m/0dryh9k,Nirupa Roy,/m/05npz4m,/m/0h6h7b_,/m/04328m,1931-01-04,1979-06-22,Indian,Indian,,
5008724,/m/0czmpz,,,,Bharat,M,1.89,,Manoj Kumar,/m/02vdbw6,/m/0h55ggb,/m/08hhm6,1937-07-24,1979-06-22,,,,
5008724,/m/0czmpz,,,,Preeti,F,1.68,/m/0dryh9k,Saira Banu,/m/02vcjrb,/m/0h2wfzq,/m/06n54j,1944-08-23,1979-06-22,Indian,Indian,,
5008724,/m/0czmpz,,,,Gopi's groom,M,1.85,/m/0dryh9k,Vinod Khanna,/m/03jpqyz,/m/0h6h7bk,/m/08d6bd,1946-10-06,1979-06-22,Indian,Indian,,
5008724,/m/0czmpz,,,,Harnam,M,1.7,/m/0dryh9k,Pran Sikhand,/m/03jrrdq,/m/0h6h7bb,/m/05nw9m,1920-02-12,1979-06-22,Indian,Indian,,
5008724,/m/0czmpz,,,,Omkar,M,,,Prem Chopra,/m/052c6mz,/m/0h6h7bs,/m/03fw60,1935-09-23,1979-06-22,,,,
5008724,/m/0czmpz,,,,Bharat's Guru,M,,/m/02y_9mh,Ashok Kumar,/m/052c6n3,/m/0h6h7b3,/m/03f22dp,1911-10-13,1979-06-22,,,,
5008724,/m/0czmpz,,,,Shankar,M,,,Rajendra Nath,/m/0hm_1ph,/m/0hm_1pl,/m/0cfz_z,1931-01-01,1979-06-22,,,,
5008724,/m/0czmpz,,,,Bharat's mom,F,,,Kamini Kaushal,/m/0hm_1pw,/m/0hm_1pz,/m/0cdy96,1927-01-16,1979-06-22,,,,
5008724,/m/0czmpz,,,,,M,,/m/0dryh9k,Joginder Shelly,/m/0h726jb,,/m/09v4x2t,1949-07-04,1979-06-22,Indian,Indian,,
25947106,/m/0b6kpmq,,,tt0023512,,F,1.61,,Dorothy Burgess,/m/0g98pg5,,/m/02vpyd2,1907-03-04,1932-06-15,,,,
25947106,/m/0b6kpmq,,,tt0023512,,M,,,Monte Blue,/m/0g98pgb,,/m/0dxdcm,1887-01-11,1932-06-15,,,,
4608923,/m/0ccf4s,,,,,M,1.75,,Yuri Lowenthal,/m/0gw5nkz,,/m/08r1g7,1971-03-05,2005-01-01,,,,
4608923,/m/0ccf4s,,,,,M,,,Michael McConnohie,/m/0gw5pnf,,/m/0bn8fw,1951-07-23,2005-01-01,,,,
4608923,/m/0ccf4s,,,,,M,,,Mike McFarland,/m/0gw5t_n,,/m/0dccw0,1970-07-14,2005-01-01,,,,
4608923,/m/0ccf4s,,,,,F,,,Megan Hollingshead,/m/0gw62j2,,/m/0411ql,1968-09-22,2005-01-01,,,,
4608923,/m/0ccf4s,,,,,F,,,Hunter MacKenzie Austin,/m/0gw63t8,,/m/0268brd,1966-03-22,2005-01-01,,,,
30575,/m/07j6w,,,,James Cole,M,1.8,,Bruce Willis,/m/0k7f2_,/m/04drwvq,/m/0h7pj,1955-03-19,1995-12-27,,,,
30575,/m/07j6w,,,,Kathryn Railly,F,1.715,,Madeleine Stowe,/m/0k7f34,/m/0h2ldj5,/m/01xldv,1958-08-18,1995-12-27,,,,
30575,/m/07j6w,,,,Jeffrey Goines,M,1.8,,Brad Pitt,/m/0k7f39,/m/04dk4xh,/m/0c6qh,1963-12-18,1995-12-27,,,,
30575,/m/07j6w,,,,Dr. Peters,M,1.93,,David Morse,/m/040r0y2,/m/0h5rdds,/m/06bzwt,1953-10-11,1995-12-27,,,,
30575,/m/07j6w,,,,Dr. Goines,M,1.778,/m/044038p,Christopher Plummer,/m/040r0y7,/m/0h1zkq4,/m/01ycbq,1929-12-13,1995-12-27,,,,
30575,/m/07j6w,,,,Lt. Halperin,M,1.829,,Christopher Meloni,/m/0cg7zl1,/m/0gz50f4,/m/04bpvh,1961-04-02,1995-12-27,,,,
30575,/m/07j6w,,,,Jose,M,1.727,/m/0gkxl2,Jon Seda,/m/0cgbq47,/m/0h5rddk,/m/04wt7n,1970-10-14,1995-12-27,Puerto Rican,Latino,,
8620612,/m/027bc6w,,,,,F,1.78,/m/02w7gg,Joss Stone,/m/0gxk7qk,,/m/01wk7ql,1987-04-11,2004-12-13,English,European,,
25753113,/m/09v8jfd,,,tt0053025,,M,,,Massimo Girotti,/m/09vnngg,,/m/0287kv8,1918-05-18,1959-06-01,,,,
6792375,/m/0gp4pz,,,,,F,1.8,,Whitney Cummings,/m/0jxvfx,,/m/04n67mx,1982-09-04,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,,,Adam Leese,/m/0jxvf8,,/m/0jxvd3,1976-03-06,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,,,George Calil,/m/0jxvff,,/m/01s62s,1973-03-29,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,1.93,/m/0d7wh,Guy Henry,/m/0jxvfl,,/m/0b8qq0,1960-10-17,2005-01-01,,,,
6792375,/m/0gp4pz,,,,Henry,M,1.78,/m/02w7gg,Tom Hardy,/m/0jxvfr,/m/0gxn_2x,/m/05xf75,1977-09-15,2005-01-01,English,European,,
6792375,/m/0gp4pz,,,,,M,1.778,,Gil Bellows,/m/04ht_c7,,/m/05sdxx,1967-06-28,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,,,Anthony Azizi,/m/0cg0tmm,,/m/0d7w11,1969-05-29,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,F,1.78,,Kate Buffery,/m/0cf_7q3,,/m/0gh6m9,1957-07-23,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,,,Ross McCall,/m/0cvcj54,,/m/02qsg3n,1976-01-13,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,,,Kevin Christy,/m/0gc6cvb,,/m/04d2kw1,1977-01-31,2005-01-01,,,,
6792375,/m/0gp4pz,,,,,M,1.85,,Jeremy Edwards,/m/0gdk90b,,/m/04x9zz,1971-02-17,2005-01-01,,,,
24416479,/m/07s7_c0,,,tt0101412,Lt. Coberly,M,1.96,/m/0x67,"James L. Avery, Sr.",/m/0j_ptp4,/m/0j_ptp7,/m/04096t,1948-11-27,1991-08-31,African American,African,,
24416479,/m/07s7_c0,,,tt0101412,Pilgrim #1,M,,,Michael Berryman,/m/0j_ptqn,/m/0j_ptqr,/m/051tjf,1948-09-04,1991-08-31,,,,
24416479,/m/07s7_c0,,,tt0101412,Policeman #2,M,,,Carl Ciarfalio,/m/0j_ptsb,/m/0j_ptsf,/m/084sl8z,1953-11-12,1991-08-31,,,,
24416479,/m/07s7_c0,,,tt0101412,Admiral Binns,M,,,Lawrence Dobkin,/m/0j_ptv0,/m/0j_ptv3,/m/08xkpw,1919-09-16,1991-08-31,,,,
24416479,/m/07s7_c0,,,tt0101412,Lyranna,F,1.778,,Sarah Douglas,/m/0j_ptpj,/m/0j_ptpm,/m/04qmmn,1952-12-12,1991-08-31,,,,
24416479,/m/07s7_c0,,,tt0101412,Soldier,M,,,James Patten Eagle,/m/0j_ptr0,/m/0j_ptr3,/m/0gdmwvq,1962-03-08,1991-08-31,,,,
24416479,/m/07s7_c0,,,tt0101412,Jackie Trent,F,1.65,/m/0dbxy,Kari Wührer,/m/07sscfp,/m/0h29hmm,/m/03k_r7,1967-04-28,1991-08-31,Cherokee,Indigenous / Native American,,
24416479,/m/07s7_c0,,,tt0101412,,M,1.87,/m/041rx,Marc Singer,/m/07sscg5,,/m/05mj7m,1948-01-29,1991-08-31,Jewish,Middle Eastern,,
24416479,/m/07s7_c0,,,tt0101412,,M,,,Wings Hauser,/m/07sscgb,,/m/09qj2l,1947-12-12,1991-08-31,,,,
11143077,/m/02r1gfl,,,,,M,,,Gemini Ganesan,/m/040hl3g,,/m/06h_cf,1920-11-17,1962-01-01,,,,
11143077,/m/02r1gfl,,,,,M,1.65,/m/0cmdl5l,Kamal Haasan,/m/03kyq94,,/m/01x2tm8,1954-11-07,1962-01-01,,,,
20862538,/m/052_tr3,,,,Woman,F,,,Lucinda May,/m/0hn02yw,/m/0hn02yz,/m/0hn02z5,1976-05-19,2008-01-01,,,,
20904045,/m/05b5q_n,,,tt0075825,,M,,/m/029f2r,Asrani,/m/0cgn4xx,,/m/0969vz,1941-01-01,1977-01-01,Sindhi,Indian,,
20904045,/m/05b5q_n,,,tt0075825,,M,,/m/0dryh9k,Premnath,/m/0cgns3v,,/m/0b5x23,1926-11-21,1977-01-01,Indian,Indian,,
20904045,/m/05b5q_n,,,tt0075825,,F,,/m/0dryh9k,Bindiya Goswami,/m/0cgnhmg,,/m/026g3l3,1962-01-06,1977-01-01,Indian,Indian,,
20904045,/m/05b5q_n,,,tt0075825,,F,1.68,/m/0dryh9k,Bindu,/m/0cgp7zs,,/m/08vpjv,1951-01-17,1977-01-01,Indian,Indian,,
20904045,/m/05b5q_n,,,tt0075825,,M,,/m/02y_9mh,Ashok Kumar,/m/0cgngkz,,/m/03f22dp,1911-10-13,1977-01-01,,,,
2574970,/m/07p15p,,,tt0150259,,M,,,Yuzuru Fujimoto,/m/0gck14w,,/m/0gcg0ry,1935-09-24,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,M,,,Toshiyuki Morikawa,/m/04hvdkl,,/m/03fghg,1967-01-26,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,M,,,Hideyuki Tanaka,/m/04hvdkr,,/m/03gmcp,1950-11-12,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,F,,,Yumi Tōma,/m/0cgn18l,,/m/08g3fb,1966-12-20,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,F,,,Michiko Neya,/m/0cgntdy,,/m/02h8cv,1965-10-04,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,F,,,Hiroko Emori,/m/0gc024y,,/m/04mv_z,1961-01-27,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,F,,,Omi Minami,/m/0gc0xjf,,/m/0392qq,1968-07-13,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,M,,,Masaharu Satō,/m/0gcchn1,,/m/0c_lq5,1946-07-01,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,,,,Shinya Ōtaki,/m/0gchkgd,,/m/0fftb9,1953-07-29,1993-09-25,,,,
2574970,/m/07p15p,,,tt0150259,,M,,,Isshin Chiba,/m/0gckgwm,,/m/04xwsh,1968-06-26,1993-09-25,,,,
14881706,/m/03h08vb,,,,,F,1.66,,Lillian Gish,/m/040mysp,,/m/01c2sl,1893-10-14,1927-12-08,,,,
24053482,/m/07kg7s3,,,,Judge Karmin,F,,,Anna Hagan,/m/07vrjp5,/m/07vrjp8,/m/07vrjph,1939-04-25,1997-01-01,,,,
24053482,/m/07kg7s3,,,,Annie Morrell,F,1.73,/m/044038p,Sarah Chalke,/m/07vrjm0,/m/07vrjm3,/m/03592b,1976-08-27,1997-01-01,,,,
24053482,/m/07kg7s3,,,,,M,,,Andrew Johnston,/m/07vrjmr,,/m/02ryc7f,1988-01-04,1997-01-01,,,,
24053482,/m/07kg7s3,,,,Alex Morrell,F,1.57,,Holly Marie Combs,/m/07vrjq9,/m/07vrjqd,/m/029q_y,1973-12-03,1997-01-01,,,,
24053482,/m/07kg7s3,,,,Jimmy Romeo,M,,,Jonathan Scarfe,/m/07vrjtt,/m/07vrjtx,/m/03gtq7t,1975-12-16,1997-01-01,,,,
24053482,/m/07kg7s3,,,,Officer Calder,M,,,Rick Ravanello,/m/07vrjv5,/m/07vrjv8,/m/0gb2sw,1967-10-24,1997-01-01,,,,
24053482,/m/07kg7s3,,,,Anne Scripps Douglas,F,1.72,,Roxanne Hart,/m/07vrjw7,/m/07vrjwb,/m/026ngp7,1952-07-27,1997-01-01,,,,
24053482,/m/07kg7s3,,,,,F,1.75,,Linda Thorson,/m/09j2qtv,,/m/08wr9y,1947-06-18,1997-01-01,,,,
24053482,/m/07kg7s3,,,,,M,1.85,,Steven Weber,/m/09sdcys,,/m/09nzjk,1961-03-04,1997-01-01,,,,
24053482,/m/07kg7s3,,,,,M,,,William Hickey,/m/0bd4_xt,,/m/04z570,1927-09-19,1997-01-01,,,,
1033297,/m/0401sg,,,tt0120804,Dr. Blue,M,1.8,,Joseph May,/m/0gcfsjg,/m/0h5p_7g,/m/091q24,1974-06-16,2002-03-12,,,,
1033297,/m/0401sg,,,tt0120804,Alice,F,1.74,/m/0268d21,Milla Jovovich,/m/0k2gjb,/m/02wtdcf,/m/0151ns,1975-12-17,2002-03-12,Serbian,European,,
1033297,/m/0401sg,,,tt0120804,Rain Ocampo,F,1.63,/m/0912ll,Michelle Rodriguez,/m/0k2gjh,/m/0b_wn9,/m/01sl1q,1978-07-12,2002-03-12,Dominican,Latino,,
1033297,/m/0401sg,,,tt0120804,Matt Addison,M,1.784,/m/022dp5,Eric Mabius,/m/0k2gjn,/m/092t_n,/m/07j844,1971-04-22,2002-03-12,Polish,European,,
1033297,/m/0401sg,,,tt0120804,Spence Parks,M,1.854,/m/02w7gg,James Purefoy,/m/0k2gjt,/m/0b_vsb,/m/055lkk,1964-06-03,2002-03-12,English,European,,
1033297,/m/0401sg,,,tt0120804,James 'One' Shade,M,1.93,,Colin Salmon,/m/0k2gjz,/m/0h5p_77,/m/062gdd,1962-12-06,2002-03-12,,,,
1033297,/m/0401sg,,,tt0120804,Chad Kaplan,M,,,Martin Crewes,/m/0k2gk3,/m/0h5p_7p,/m/06stmg,1968-01-01,2002-03-12,,,,
1033297,/m/0401sg,,,tt0120804,Dr. Lisa Addison,F,1.73,/m/013xrm,Heike Makatsch,/m/0cg5pk4,/m/0h5p_7x,/m/01y8vk,1971-08-13,2002-03-12,German,European,,
1033297,/m/0401sg,,,tt0120804,,F,1.63,/m/042gtr,Marisol Nichols,/m/0cs26zp,,/m/06g1p2,1973-11-02,2002-03-12,Spanish,European,,
21236198,/m/05c4c72,,,tt0045229,Abu Amdar,M,1.91,/m/019lrz,Paul Henreid,/m/05chx76,/m/0hnrv9x,/m/02m2wp,1908-01-10,1952-04-01,Austrian,European,,
21236198,/m/05c4c72,,,tt0045229,Khalid,M,,,John Sutton,/m/0g5vtqv,/m/0hnrvcw,/m/05c1xxy,1908-07-22,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Sheherazade,F,1.7,,Jeff Donnell,/m/05chx7j,/m/0hnrvcm,/m/03c4lcn,1921-07-10,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Sinbad the Sailor,M,1.87,,"Lon Chaney, Jr.",/m/05chx71,/m/01rry2,/m/011xjd,1906-02-10,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Neela,F,,,Elena Verdugo,/m/0hnrvbs,/m/0hnrvbw,/m/0d6kvr,1926-04-20,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Princess Zafir,F,,,Helen Gilbert,/m/0hnrvd2,/m/0hnrvd5,/m/04p74g4,1915-07-04,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Aladdin,M,,/m/041rx,Robert Clary,/m/0hnrvc5,/m/0hnrvc8,/m/072prm,1926-03-01,1952-04-01,Jewish,Middle Eastern,,
21236198,/m/05c4c72,,,tt0045229,Sultan Raudah,M,,,Edward Colmans,/m/0hnrvdh,/m/0hnrvdl,/m/0hn3f9w,1908-08-31,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Ben Jammal,M,,,Nelson Leigh,/m/0hnrv9g,/m/0hnrv9k,/m/047pc5x,1905-01-01,1952-04-01,,,,
21236198,/m/05c4c72,,,tt0045229,Ali Baba,M,,,Philip Van Zandt,/m/0hnrvbc,/m/0hnrvbg,/m/027d5k8,1904-10-04,1952-04-01,,,,
25393275,/m/09k695y,,,tt0246007,,M,1.75,/m/0dryh9k,Chiranjeevi,/m/0gw24j4,,/m/02xfrd,1955-08-22,1990-01-01,Indian,Indian,,
25393275,/m/09k695y,,,tt0246007,,M,1.7,/m/0dryh9k,Pran Sikhand,/m/0gvx0jy,,/m/05nw9m,1920-02-12,1990-01-01,Indian,Indian,,
25393275,/m/09k695y,,,tt0246007,,F,1.65,,Sonam,/m/0gvzwh2,,/m/0fy2zn,1972-09-02,1990-01-01,,,,
25393275,/m/09k695y,,,tt0246007,,M,1.85,/m/0dryh9k,Mohan Babu,/m/0gw2wcj,,/m/0dkg1g,1952-03-19,1990-01-01,Indian,Indian,,
25393275,/m/09k695y,,,tt0246007,,F,,/m/0dryh9k,Jayanthi,/m/0h70wpd,,/m/0fd1cb,1945-10-11,1990-01-01,Indian,Indian,,
12510319,/m/02w9pbl,,,tt0095542,Andy Yau,M,1.74,/m/03bx0k4,Stephen Chow,/m/0gv_5x9,/m/0h2s3cc,/m/02mz_6,1962-06-22,1989-01-01,Hongkonger,Asian,,
12510319,/m/02w9pbl,,,tt0095542,,M,,,Dick Wei,/m/0gv_snm,,/m/09g9y99,1953-01-01,1989-01-01,,,,
12510319,/m/02w9pbl,,,tt0095542,,F,,,Nina Li Chi,/m/0gw0rgd,,/m/0262mfk,1961-12-31,1989-01-01,,,,
12510319,/m/02w9pbl,,,tt0095542,,M,1.676,/m/02p1pl6,Jet Li,/m/0gw41__,,/m/0451j,1963-04-26,1989-01-01,,,,
12510319,/m/02w9pbl,,,tt0095542,,M,1.88,/m/02p_gby,Robert Urich,/m/0h5jly5,,/m/0dbxj,1946-12-19,1989-01-01,,,,
19801281,/m/04q7g27,,,,,M,,,Ebbe Langberg,/m/09j1rfh,,/m/04m_nd5,1933-08-01,1961-09-04,,,,
27667647,/m/0c41tt3,,,tt0261167,,M,,/m/0dryh9k,Akkineni Nageswara Rao,/m/0gvwgq0,,/m/01gkm5,1924-09-20,1958-12-17,Indian,Indian,,
27667647,/m/0c41tt3,,,tt0261167,Rukmini,F,,,Jamuna,/m/0gvzcjg,/m/0h8c7bd,/m/03mghw3,1936-08-30,1958-12-17,,,,
27667647,/m/0c41tt3,,,tt0261167,,M,,,S. V. Ranga Rao,/m/0gw1n0f,,/m/06xcd_,1918-07-03,1958-12-17,,,,
27667647,/m/0c41tt3,,,tt0261167,,F,,,Rajasulochana,/m/0hhy8ww,,/m/0h63npp,1935-08-15,1958-12-17,,,,
27667647,/m/0c41tt3,,,tt0261167,,F,,,Chhaya Devi,/m/0hhyq7_,,/m/0h3pvwm,1914-01-01,1958-12-17,,,,
27667647,/m/0c41tt3,,,tt0261167,,M,,,Rajanala Nageswara Rao,/m/0jx7qj7,,/m/0bs0r3b,1926-01-01,1958-12-17,,,,
33006259,/m/04j1p15,,,tt0072260,,F,,,Quinn O'Hara,/m/0gcl6p0,,/m/0gcbbpb,1941-01-03,1974-01-01,,,,
33006259,/m/04j1p15,,,tt0072260,,M,,,Jay North,/m/04j1p17,,/m/03kqnq,1951-08-03,1974-01-01,,,,
33006259,/m/04j1p15,,,tt0072260,,F,1.7,,Angel Tompkins,/m/04j1p1d,,/m/02x0d1n,1942-12-20,1974-01-01,,,,
33006259,/m/04j1p15,,,tt0072260,,M,,,Anthony James,/m/0cg11rj,,/m/0cr3z8,1942-07-22,1974-01-01,,,,
33006259,/m/04j1p15,,,tt0072260,,M,,,Med Flory,/m/0gccw3r,,/m/0gc1x0g,1926-08-27,1974-01-01,,,,
33006259,/m/04j1p15,,,tt0072260,,M,,,Barry Atwater,/m/0gcgnbf,,/m/0964zl,1918-05-16,1974-01-01,,,,
33006259,/m/04j1p15,,,tt0072260,,F,,,Marlene Schmidt,/m/0gcjb01,,/m/09vz5s,1937-01-01,1974-01-01,,,,
3538530,/m/09k763,,,,The Hairdresser,M,,,Bruce LaBruce,/m/02tbjcl,/m/0j6pdyk,/m/03z68l,1964-01-03,1991-01-01,,,,
13723442,/m/03cg8fj,,,tt0005679,,F,1.55,/m/012c1l,Mabel Normand,/m/040lb5_,,/m/02s1j_,1892-11-09,1915-01-18,French,European,,
13723442,/m/03cg8fj,,,tt0005679,,M,1.78,/m/07bch9,Roscoe Arbuckle,/m/040lb64,,/m/0k57l,1887-03-24,1915-01-18,Scottish,European,,
5007743,/m/0czkzx,,,tt0062177,Gajendra,M,1.7,/m/0dryh9k,Pran Sikhand,/m/0k29v_,/m/0h731tl,/m/05nw9m,1920-02-12,1967-01-01,Indian,Indian,,
5007743,/m/0czkzx,,,tt0062177,Shanta,F,1.7,/m/04nrnz,Mumtaz,/m/0k29vv,/m/0h2v22r,/m/06s6xv,1947-07-31,1967-01-01,Iranian,Arab,,
5007743,/m/0czkzx,,,tt0062177,Anjana,F,1.55,/m/04y29,Waheeda Rehman,/m/0dbxgkf,/m/0dbxgk9,/m/07f0tw,1936-05-14,1967-01-01,Muslim,Arab,,
5007743,/m/0czkzx,,,tt0062177,Ram / Shyam,M,1.78,/m/09743,Dilip Kumar,/m/0dgb0dz,/m/0dgb0dv,/m/023sng,1922-12-11,1967-01-01,Pashtun,Asian,,
15457461,/m/03m9z58,,,tt0141532,Daniel,M,,,Gordon Heath,/m/0jvv278,/m/0jvv27c,/m/0bmhzzc,1918-09-20,1961-03-01,,,,
15457461,/m/03m9z58,,,tt0141532,Françoise,F,,,Françoise Giret,/m/0jvv29h,/m/0jvv29l,/m/0jvv29t,1929-07-04,1961-03-01,,,,
15457461,/m/03m9z58,,,tt0141532,The Concierge,F,,,Mag-Avril,/m/0jvv2kb,/m/0jvv2kf,/m/0jvv2kn,1899-03-09,1961-03-01,,,,
15457461,/m/03m9z58,,,tt0141532,,M,,/m/041rx,Claude Berri,/m/0jvv34v,,/m/02hh8j,1934-07-01,1961-03-01,Jewish,Middle Eastern,,
15457461,/m/03m9z58,,,tt0141532,,M,,,Jacques Champreux,/m/0jvv36g,,/m/0jvv36k,1930-03-31,1961-03-01,,,,
15457461,/m/03m9z58,,,tt0141532,,F,,,Arlette Didier,/m/0jvv3fp,,/m/0bv_clx,1933-10-10,1961-03-01,,,,
11943972,/m/02rz0fs,,,,,F,,,Mimsy Farmer,/m/02vbp44,,/m/07vzt1,1945-02-28,1973-01-01,,,,
11943972,/m/02rz0fs,,,,,M,1.76,/m/0222qb,Marcello Mastroianni,/m/02vb829,,/m/015gjr,1924-09-28,1973-01-01,Italian,European,,
